transaction_id,user_id,timestamp,direction,amount_eur,currency,transaction_type,merchant_name,merchant_category,merchant_country,channel,entry_mode,device_id,ip_country,is_international,is_recurring,recurring_name,beneficiary_id,is_fraud,fraud_type,user_home_city,hour,day_of_week,is_weekend,home_country,home_city,employment_status,segment,has_2fa,credit_score,risk_profile,merchant_seen_before,device_seen_before,potential_loss_eur,review_cost_eur,fraud_loss_eur
T0005215,U00017,2026-03-03T12:21:44+01:00,debit,16.05,EUR,CARD,BVG Ticket,transport,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,12,1,0,AT,Hamburg,student,Student,1,680,high,1,1,16.05,2.5,0.0
T0005216,U00017,2026-02-11T13:09:34+01:00,debit,22.74,EUR,CARD,Café Spreeblick,restaurants,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,13,2,0,AT,Hamburg,student,Student,1,680,high,1,1,22.74,2.5,0.0
T0005217,U00017,2026-01-09T17:35:16+01:00,debit,119.09,EUR,TRANSFER,Family Transfer,other,US,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B002701,0,none,Hamburg,17,4,0,AT,Hamburg,student,Student,1,680,high,1,1,119.09,2.5,0.0
T0005218,U00017,2026-01-17T20:12:48+01:00,debit,31.39,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,20,5,1,AT,Hamburg,student,Student,1,680,high,1,1,31.39,2.5,0.0
T0005219,U00017,2026-03-18T16:31:21+01:00,debit,2.5,EUR,CARD,MusicBox,subscription,AT,card,contactless,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,16,2,0,AT,Hamburg,student,Student,1,680,high,1,1,2.5,2.5,0.0
T0005220,U00017,2026-02-05T15:51:49+01:00,debit,101.77,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B004011,0,none,Hamburg,15,3,0,AT,Hamburg,student,Student,1,680,high,1,1,101.77,2.5,0.0
T0005221,U00017,2026-03-17T18:49:10+01:00,debit,8.0,EUR,TRANSFER,Marketplace Seller,other,AT,bank_transfer,not_applicable,U00017-DEV1,AT,0,0,none,B003218,0,none,Hamburg,18,1,0,AT,Hamburg,student,Student,1,680,high,1,1,8.0,2.5,0.0
T0005222,U00017,2026-01-16T16:04:54+01:00,debit,111.15,EUR,CARD,CityTaxi,travel,IT,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,4,0,AT,Hamburg,student,Student,1,680,high,0,1,111.15,2.5,0.0
T0005223,U00017,2026-02-03T16:53:34+01:00,debit,47.11,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,1,0,AT,Hamburg,student,Student,1,680,high,1,1,47.11,2.5,0.0
T0005224,U00017,2026-03-10T11:53:32+01:00,debit,18.6,EUR,CARD,GymFit,subscription,CH,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,11,1,0,AT,Hamburg,student,Student,1,680,high,1,1,18.6,2.5,0.0
T0005225,U00017,2026-02-23T17:52:04+01:00,debit,41.32,EUR,CARD,Sushi Central,restaurants,CH,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,0,0,AT,Hamburg,student,Student,1,680,high,1,1,41.32,2.5,0.0
T0005226,U00017,2026-02-24T17:09:27+01:00,debit,4.05,EUR,CARD,GymFit,subscription,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,1,0,AT,Hamburg,student,Student,1,680,high,1,1,4.05,2.5,0.0
T0005227,U00017,2026-01-17T14:37:28+01:00,debit,94.89,EUR,TRANSFER,Marketplace Seller,other,CH,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B002173,0,none,Hamburg,14,5,1,AT,Hamburg,student,Student,1,680,high,1,1,94.89,2.5,0.0
T0005228,U00017,2026-01-26T16:11:32+01:00,debit,60.12,EUR,CARD,DiscountMart,groceries,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,0,0,AT,Hamburg,student,Student,1,680,high,1,1,60.12,2.5,0.0
T0005229,U00017,2026-03-12T10:14:30+01:00,debit,26.28,EUR,CARD,Sushi Central,restaurants,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,10,3,0,AT,Hamburg,student,Student,1,680,high,1,1,26.28,2.5,0.0
T0005230,U00017,2026-01-14T18:37:25+01:00,debit,31.95,EUR,CARD,Supermarkt König,groceries,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,2,0,AT,Hamburg,student,Student,1,680,high,1,1,31.95,2.5,0.0
T0005231,U00017,2026-01-14T12:50:41+01:00,debit,182.04,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B000001,0,none,Hamburg,12,2,0,AT,Hamburg,student,Student,1,680,high,1,1,182.04,2.5,0.0
T0005232,U00017,2026-03-01T19:16:24+01:00,debit,42.91,EUR,CARD,SmartGadgets,electronics,NL,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,19,6,1,AT,Hamburg,student,Student,1,680,high,0,1,42.91,2.5,0.0
T0005233,U00017,2026-01-25T20:44:40+01:00,debit,2.0,EUR,CARD,BookStore Campus,other,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,20,6,1,AT,Hamburg,student,Student,1,680,high,1,1,2.0,2.5,0.0
T0005234,U00017,2026-02-18T19:26:34+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,IT,1,0,none,,0,none,Hamburg,19,2,0,AT,Hamburg,student,Student,1,680,high,1,1,20.0,2.5,0.0
T0005235,U00017,2026-02-23T17:23:11+01:00,debit,21.62,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,0,0,AT,Hamburg,student,Student,1,680,high,1,1,21.62,2.5,0.0
T0005236,U00017,2026-03-23T15:56:06+01:00,debit,22.73,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,0,0,AT,Hamburg,student,Student,1,680,high,1,1,22.73,2.5,0.0
T0005237,U00017,2026-02-24T18:51:23+01:00,debit,20.02,EUR,CARD,RideNow,transport,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,1,0,AT,Hamburg,student,Student,1,680,high,1,1,20.02,2.5,0.0
T0005238,U00017,2026-03-01T10:36:13+01:00,debit,13.45,EUR,CARD,RideNow,transport,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,10,6,1,AT,Hamburg,student,Student,1,680,high,1,1,13.45,2.5,0.0
T0005239,U00017,2026-02-13T17:23:06+01:00,debit,406.04,EUR,CARD,RailPass,travel,AT,card,online,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,17,4,0,AT,Hamburg,student,Student,1,680,high,0,1,406.04,2.5,0.0
T0005240,U00017,2026-01-28T15:46:57+01:00,debit,33.18,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00017-DEV1,DE,1,0,none,,0,none,Hamburg,15,2,0,AT,Hamburg,student,Student,1,680,high,1,1,33.18,2.5,0.0
T0005241,U00017,2026-02-15T18:21:32+01:00,debit,30.49,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,6,1,AT,Hamburg,student,Student,1,680,high,1,1,30.49,2.5,0.0
T0005242,U00017,2026-02-18T19:59:45+01:00,debit,53.67,EUR,CARD,Pizza & Pasta,restaurants,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,19,2,0,AT,Hamburg,student,Student,1,680,high,1,1,53.67,2.5,0.0
T0005243,U00017,2026-01-23T15:21:32+01:00,debit,66.4,EUR,CARD,BioMarkt,groceries,FR,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,4,0,AT,Hamburg,student,Student,1,680,high,1,1,66.4,2.5,0.0
T0005244,U00017,2026-01-05T22:34:02+01:00,debit,72.98,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,22,0,0,AT,Hamburg,student,Student,1,680,high,1,1,72.98,2.5,0.0
T0005245,U00017,2026-02-28T14:30:18+01:00,debit,19.74,EUR,CARD,Supermarkt König,groceries,NL,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,5,1,AT,Hamburg,student,Student,1,680,high,1,1,19.74,2.5,0.0
T0005246,U00017,2026-02-17T15:58:41+01:00,debit,10.44,EUR,CARD,StreamFlix,subscription,IE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,1,0,AT,Hamburg,student,Student,1,680,high,1,1,10.44,2.5,0.0
T0005247,U00017,2026-03-12T14:53:24+01:00,debit,2.0,EUR,CARD,HomeGoods,other,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,3,0,AT,Hamburg,student,Student,1,680,high,1,1,2.0,2.5,0.0
T0005248,U00017,2026-01-03T18:57:57+01:00,debit,15.53,EUR,CARD,BioMarkt,groceries,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,5,1,AT,Hamburg,student,Student,1,680,high,0,1,15.53,2.5,0.0
T0005249,U00017,2026-02-16T16:59:57+01:00,debit,62.24,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,0,0,AT,Hamburg,student,Student,1,680,high,1,1,62.24,2.5,0.0
T0005250,U00017,2026-02-04T21:13:20+01:00,debit,6.53,EUR,CARD,Supermarkt König,groceries,AT,card,contactless,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,21,2,0,AT,Hamburg,student,Student,1,680,high,1,1,6.53,2.5,0.0
T0005251,U00017,2026-02-01T11:28:08+01:00,debit,58.26,EUR,CARD,BioMarkt,groceries,GB,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,11,6,1,AT,Hamburg,student,Student,1,680,high,1,1,58.26,2.5,0.0
T0005252,U00017,2026-01-26T16:21:28+01:00,debit,23.22,EUR,CARD,MusicBox,subscription,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,0,0,AT,Hamburg,student,Student,1,680,high,0,1,23.22,2.5,0.0
T0005253,U00017,2026-01-26T16:35:41+01:00,debit,61.21,EUR,CARD,BioMarkt,groceries,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,0,0,AT,Hamburg,student,Student,1,680,high,1,1,61.21,2.5,0.0
T0005254,U00017,2026-03-22T16:01:59+01:00,debit,52.69,EUR,CARD,HomeGoods,other,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,6,1,AT,Hamburg,student,Student,1,680,high,1,1,52.69,2.5,0.0
T0005255,U00017,2026-01-05T12:05:26+01:00,debit,481.69,EUR,CARD,GigaElectronics,electronics,IT,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,12,0,0,AT,Hamburg,student,Student,1,680,high,0,1,481.69,2.5,0.0
T0005256,U00017,2026-03-10T19:32:48+01:00,debit,18.01,EUR,CARD,BVG Ticket,transport,ES,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,19,1,0,AT,Hamburg,student,Student,1,680,high,1,1,18.01,2.5,0.0
T0005257,U00017,2026-01-07T16:47:36+01:00,debit,29.25,EUR,CARD,StreamFlix,subscription,IE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,2,0,AT,Hamburg,student,Student,1,680,high,1,1,29.25,2.5,0.0
T0005258,U00017,2026-03-25T15:32:18+01:00,debit,35.2,EUR,CARD,Café Spreeblick,restaurants,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,2,0,AT,Hamburg,student,Student,1,680,high,1,1,35.2,2.5,0.0
T0005259,U00017,2026-03-05T17:44:57+01:00,debit,6.99,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,3,0,AT,Hamburg,student,Student,1,680,high,1,1,6.99,2.5,0.0
T0005260,U00017,2026-03-06T17:58:01+01:00,debit,11.3,EUR,CARD,BookStore Campus,other,GB,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,4,0,AT,Hamburg,student,Student,1,680,high,1,1,11.3,2.5,0.0
T0005261,U00017,2026-03-16T15:44:10+01:00,debit,12.61,EUR,CARD,Supermarkt König,groceries,DE,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,0,0,AT,Hamburg,student,Student,1,680,high,1,1,12.61,2.5,0.0
T0005262,U00017,2026-02-02T19:31:06+01:00,debit,9.74,EUR,CARD,GymFit,subscription,IT,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,19,0,0,AT,Hamburg,student,Student,1,680,high,1,1,9.74,2.5,0.0
T0005263,U00017,2026-01-08T14:54:28+01:00,debit,283.69,EUR,TRANSFER,Family Transfer,other,IE,bank_transfer,not_applicable,U00017-DEV1,PL,1,0,none,B003506,0,none,Hamburg,14,3,0,AT,Hamburg,student,Student,1,680,high,1,1,283.69,2.5,0.0
T0005264,U00017,2026-01-28T18:58:13+01:00,debit,17.79,EUR,CARD,GymFit,subscription,IT,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,2,0,AT,Hamburg,student,Student,1,680,high,1,1,17.79,2.5,0.0
T0005265,U00017,2026-01-26T13:58:55+01:00,debit,30.06,EUR,CARD,Supermarkt König,groceries,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,13,0,0,AT,Hamburg,student,Student,1,680,high,1,1,30.06,2.5,0.0
T0005266,U00017,2026-02-08T14:56:01+01:00,debit,10.94,EUR,CARD,Pharmacy Plus,other,NL,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,6,1,AT,Hamburg,student,Student,1,680,high,1,1,10.94,2.5,0.0
T0005267,U00017,2026-01-28T18:17:58+01:00,debit,21.73,EUR,CARD,BioMarkt,groceries,IT,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,2,0,AT,Hamburg,student,Student,1,680,high,1,1,21.73,2.5,0.0
T0005268,U00017,2026-01-09T15:19:16+01:00,debit,41.74,EUR,CARD,Pharmacy Plus,other,GB,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,4,0,AT,Hamburg,student,Student,1,680,high,1,1,41.74,2.5,0.0
T0005269,U00017,2026-02-02T11:02:33+01:00,debit,52.46,EUR,CARD,Supermarkt König,groceries,NL,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,11,0,0,AT,Hamburg,student,Student,1,680,high,1,1,52.46,2.5,0.0
T0005270,U00017,2026-03-06T20:50:01+01:00,debit,18.4,EUR,CARD,Pizza & Pasta,restaurants,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,20,4,0,AT,Hamburg,student,Student,1,680,high,1,1,18.4,2.5,0.0
T0005271,U00017,2026-03-22T18:51:48+01:00,debit,23.93,EUR,CARD,BioMarkt,groceries,IT,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,6,1,AT,Hamburg,student,Student,1,680,high,1,1,23.93,2.5,0.0
T0005272,U00017,2026-01-09T13:47:03+01:00,debit,8.0,EUR,TRANSFER,Marketplace Seller,other,IT,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B004332,0,none,Hamburg,13,4,0,AT,Hamburg,student,Student,1,680,high,1,1,8.0,2.5,0.0
T0005273,U00017,2026-02-23T11:21:12+01:00,debit,57.24,EUR,TRANSFER,Family Transfer,other,IT,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B001717,0,none,Hamburg,11,0,0,AT,Hamburg,student,Student,1,680,high,1,1,57.24,2.5,0.0
T0005274,U00017,2026-03-10T14:58:26+01:00,debit,35.08,EUR,CARD,DB Bahn,transport,ES,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,1,0,AT,Hamburg,student,Student,1,680,high,1,1,35.08,2.5,0.0
T0005275,U00017,2026-01-23T13:36:02+01:00,debit,69.31,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,13,4,0,AT,Hamburg,student,Student,1,680,high,1,1,69.31,2.5,0.0
T0005276,U00017,2026-01-01T10:40:20+01:00,debit,36.03,EUR,CARD,Stadtwerke Energie,utilities,AT,card,contactless,U00017-DEV1,DE,0,0,none,,0,none,Hamburg,10,3,0,AT,Hamburg,student,Student,1,680,high,0,1,36.03,2.5,0.0
T0005277,U00017,2026-01-02T14:02:23+01:00,debit,50.91,EUR,CARD,Supermarkt König,groceries,AT,card,contactless,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,14,4,0,AT,Hamburg,student,Student,1,680,high,1,1,50.91,2.5,0.0
T0005278,U00017,2026-02-19T15:41:37+01:00,debit,28.51,EUR,CARD,StreamFlix,subscription,ES,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,3,0,AT,Hamburg,student,Student,1,680,high,1,1,28.51,2.5,0.0
T0005279,U00017,2026-01-10T23:45:04+01:00,debit,2.5,EUR,CARD,GymFit,subscription,AT,card,online,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,23,5,1,AT,Hamburg,student,Student,1,680,high,0,1,2.5,2.5,0.0
T0005280,U00017,2026-03-22T15:34:43+01:00,debit,2.5,EUR,CARD,CloudDrive Pro,subscription,NL,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,6,1,AT,Hamburg,student,Student,1,680,high,1,1,2.5,2.5,0.0
T0005281,U00017,2026-02-22T12:25:24+01:00,debit,17.79,EUR,CARD,Wasserbetrieb Berlin,utilities,GB,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,12,6,1,AT,Hamburg,student,Student,1,680,high,1,1,17.79,2.5,0.0
T0005282,U00017,2026-01-25T14:52:35+01:00,debit,21.62,EUR,CARD,Wasserbetrieb Berlin,utilities,CH,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,6,1,AT,Hamburg,student,Student,1,680,high,1,1,21.62,2.5,0.0
T0005283,U00017,2026-01-21T12:08:54+01:00,debit,8.0,EUR,TRANSFER,Marketplace Seller,other,AT,bank_transfer,not_applicable,U00017-DEV1,AT,0,0,none,B001463,0,none,Hamburg,12,2,0,AT,Hamburg,student,Student,1,680,high,1,1,8.0,2.5,0.0
T0005284,U00017,2026-01-23T12:40:36+01:00,debit,121.37,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,12,4,0,AT,Hamburg,student,Student,1,680,high,1,1,121.37,2.5,0.0
T0005285,U00017,2026-02-15T14:05:32+01:00,debit,52.94,EUR,CARD,HomeGoods,other,CH,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,6,1,AT,Hamburg,student,Student,1,680,high,1,1,52.94,2.5,0.0
T0005286,U00017,2026-03-06T19:23:05+01:00,debit,4.0,EUR,CARD,Pizza & Pasta,restaurants,DE,card,chip,U00017-DEV1,DE,1,0,none,,0,none,Hamburg,19,4,0,AT,Hamburg,student,Student,1,680,high,1,1,4.0,2.5,0.0
T0005287,U00017,2026-03-10T22:13:53+01:00,debit,8.0,EUR,CARD,Elektronik Markt,electronics,NL,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,22,1,0,AT,Hamburg,student,Student,1,680,high,0,1,8.0,2.5,0.0
T0005288,U00017,2026-01-02T11:44:20+01:00,debit,38.04,EUR,CARD,BookStore Campus,other,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,11,4,0,AT,Hamburg,student,Student,1,680,high,0,1,38.04,2.5,0.0
T0005289,U00017,2026-01-16T14:37:14+01:00,debit,350.32,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B004651,0,none,Hamburg,14,4,0,AT,Hamburg,student,Student,1,680,high,1,1,350.32,2.5,0.0
T0005290,U00017,2026-01-31T17:36:21+01:00,debit,25.68,EUR,CARD,Café Spreeblick,restaurants,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,17,5,1,AT,Hamburg,student,Student,1,680,high,1,1,25.68,2.5,0.0
T0005291,U00017,2026-03-17T20:23:53+01:00,debit,8.0,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B001232,0,none,Hamburg,20,1,0,AT,Hamburg,student,Student,1,680,high,1,1,8.0,2.5,0.0
T0005292,U00017,2026-03-04T12:56:34+01:00,debit,3.5,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,12,2,0,AT,Hamburg,student,Student,1,680,high,1,1,3.5,2.5,0.0
T0005293,U00017,2026-01-02T16:24:06+01:00,debit,31.51,EUR,CARD,Pizza & Pasta,restaurants,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,4,0,AT,Hamburg,student,Student,1,680,high,0,1,31.51,2.5,0.0
T0005294,U00017,2026-01-02T09:37:51+01:00,debit,23.24,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,9,4,0,AT,Hamburg,student,Student,1,680,high,1,1,23.24,2.5,0.0
T0005295,U00017,2026-02-18T15:04:41+01:00,debit,8.0,EUR,CARD,GigaElectronics,electronics,GB,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,2,0,AT,Hamburg,student,Student,1,680,high,1,1,8.0,2.5,0.0
T0005296,U00017,2026-01-23T15:14:34+01:00,debit,48.0,EUR,CARD,Supermarkt König,groceries,AT,card,chip,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,15,4,0,AT,Hamburg,student,Student,1,680,high,1,1,48.0,2.5,0.0
T0005297,U00017,2026-01-25T17:06:00+01:00,debit,10.0,EUR,CARD,CoinRamp,crypto,CH,card,contactless,U00017-DEV1,ES,1,0,none,,0,none,Hamburg,17,6,1,AT,Hamburg,student,Student,1,680,high,0,1,10.0,2.5,0.0
T0005298,U00017,2026-02-16T16:45:31+01:00,debit,43.89,EUR,CARD,BioMarkt,groceries,DE,card,contactless,U00017-DEV1,PL,1,0,none,,0,none,Hamburg,16,0,0,AT,Hamburg,student,Student,1,680,high,1,1,43.89,2.5,0.0
T0005299,U00017,2026-03-31T15:33:15+01:00,debit,4.7,EUR,CARD,DiscountMart,groceries,NL,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,1,0,AT,Hamburg,student,Student,1,680,high,1,1,4.7,2.5,0.0
T0005300,U00017,2026-02-26T18:05:24+01:00,debit,19.27,EUR,CARD,MusicBox,subscription,LU,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,18,3,0,AT,Hamburg,student,Student,1,680,high,1,1,19.27,2.5,0.0
T0005301,U00017,2026-02-05T11:57:53+01:00,debit,236.94,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00017-DEV1,ES,1,0,none,B001186,0,none,Hamburg,11,3,0,AT,Hamburg,student,Student,1,680,high,1,1,236.94,2.5,0.0
T0005302,U00017,2026-03-05T16:56:32+01:00,debit,8.1,EUR,CARD,DiscountMart,groceries,AT,card,contactless,U00017-DEV1,AT,0,0,none,,0,none,Hamburg,16,3,0,AT,Hamburg,student,Student,1,680,high,1,1,8.1,2.5,0.0
T0005303,U00017,2026-01-08T18:39:03+01:00,debit,35.25,EUR,CARD,BioMarkt,groceries,DE,card,contactless,U00017-DEV1,DE,1,0,none,,0,none,Hamburg,18,3,0,AT,Hamburg,student,Student,1,680,high,1,1,35.25,2.5,0.0
T0005304,U00017,2026-03-06T14:31:35+01:00,debit,32.98,EUR,TRANSFER,Shared Expenses,other,GB,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B001500,0,none,Hamburg,14,4,0,AT,Hamburg,student,Student,1,680,high,1,1,32.98,2.5,0.0
T0005305,U00017,2026-03-14T14:06:50+01:00,debit,20.96,EUR,CARD,HomeGoods,other,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,5,1,AT,Hamburg,student,Student,1,680,high,1,1,20.96,2.5,0.0
T0005306,U00017,2026-01-27T15:13:43+01:00,debit,80.39,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,1,0,AT,Hamburg,student,Student,1,680,high,1,1,80.39,2.5,0.0
T0005307,U00017,2026-01-04T16:26:34+01:00,debit,15.96,EUR,CARD,BioMarkt,groceries,FR,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,16,6,1,AT,Hamburg,student,Student,1,680,high,1,1,15.96,2.5,0.0
T0005308,U00017,2026-03-24T11:42:57+01:00,debit,120.97,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00017-DEV1,AT,1,0,none,B003697,0,none,Hamburg,11,1,0,AT,Hamburg,student,Student,1,680,high,1,1,120.97,2.5,0.0
T0005309,U00017,2026-01-30T15:23:38+01:00,debit,31.58,EUR,CARD,Café Spreeblick,restaurants,DE,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,15,4,0,AT,Hamburg,student,Student,1,680,high,1,1,31.58,2.5,0.0
T0005310,U00017,2026-02-03T11:05:16+01:00,debit,19.44,EUR,CARD,Gas & Strom Direkt,utilities,IT,card,chip,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,11,1,0,AT,Hamburg,student,Student,1,680,high,1,1,19.44,2.5,0.0
T0005311,U00017,2026-01-10T14:41:40+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,14,5,1,AT,Hamburg,student,Student,1,680,high,1,1,20.0,2.5,0.0
T0005312,U00017,2026-01-17T13:17:57+01:00,debit,14.9,EUR,CARD,RideNow,transport,IT,card,contactless,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,13,5,1,AT,Hamburg,student,Student,1,680,high,1,1,14.9,2.5,0.0
T0005313,U00017,2026-03-13T13:46:51+01:00,debit,23.52,EUR,CARD,Pizza & Pasta,restaurants,FR,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,13,4,0,AT,Hamburg,student,Student,1,680,high,1,1,23.52,2.5,0.0
T0005314,U00017,2026-02-04T15:11:23+01:00,debit,40.11,EUR,CARD,DiscountMart,groceries,AT,card,chip,U00017-DEV1,IT,0,0,none,,0,none,Hamburg,15,2,0,AT,Hamburg,student,Student,1,680,high,1,1,40.11,2.5,0.0
T0005315,U00017,2026-01-03T12:20:05+01:00,debit,48.7,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00017-DEV1,NL,1,0,none,,0,none,Hamburg,12,5,1,AT,Hamburg,student,Student,1,680,high,0,1,48.7,2.5,0.0
T0005316,U00017,2026-02-12T20:08:13+01:00,debit,28.16,EUR,CARD,Café Spreeblick,restaurants,DE,card,online,U00017-DEV1,AT,1,0,none,,0,none,Hamburg,20,3,0,AT,Hamburg,student,Student,1,680,high,1,1,28.16,2.5,0.0
